uuid,Keywords,label
1528,Feature Enrichment; Prior Guided; Guided Feature; Labeled Support; Unseen Classes,0
1529,A; B,1
1530,Aquatic Ecosystems; Environmental Education; Analyzed Using; Water Consumption; Northwestern Ecuador,0
1531,Bacterial Pamps; Card Domain; Domain Alone,1
1532,Human-Machine Interfaces; Biometric Identification,1
1533,A; B,1
1534,Adaptive Random; Random Testing,0
1535,Transactional Index; Distributed Key-Value; Stores Provide,0
1536,Police Militarization; Racial Prejudice; Predicts Police; Prejudice Predicts; White Americans,1
1537,Additive Manufacturing; Product Quality; Machine Learning,0
1538,Municipal Wastewater; Ammonium Recovery; Wastewater Reclamation,1
1539,Resolution Face; Face Images; Face Recognition; Proposed Method; High Resolution,0
1540,Primary Membranous; Nephrotic Syndrome; Membranous Nephropathy,1
1541,Credit Assignment; Reinforcement Learning; Deep Reinforcement; Combinatorial Optimization; Sample Complexity,0
1542,Less Likely; Likely Among; Sexual Partners; Multiple Sexual; Among Older,0
1543,Human Platelet; Cell Cultures; Platelet Lysate,1
1544,Minimally Invasive; Probabilistic Sparse; Fusion Approach; Anchor Anatomy; Sparse Matching,1
1545,Writer Identification; Musical Scores; Handwritten Musical,0
1546,Graph Matching; Path Following; Singular Points; Following Strategy; Recently Proposed,0
1547,Colour Image; Adaptive Resonance; Resonance Theory; Image Segmentation,0
1548,Multi-Exponential Relaxometry; Relaxometry Using; Myelin Water; Water Fraction,1
1549,Male Offspring; Deleterious Effects,1
1550,Fast Developers; Slow Developers; Selected Fast; Selected Slow; Body Mass,1
1551,Generic Scheduling; Scheduling Scheme; Classic Scheme,0
1552,Static Hamilton-Jacobi; Eikonal Equation; Hamilton-Jacobi Equations; General Static,0
1553,Surface Orientation; Dense Image; Image Matching; Matching Results; Energy Function,0
1554,Methanol Synthesis; Co/Co2 Hydrogenation,0
1555,Prenatal Care; Group Prenatal; Point Greater; Pregnancy-Specific Distress; Prenatal Planning-Preparation,1
1556,Correlated Primary; Visual Texton; Texton Histogram; Histogram Features; Primary Visual,0
1557,Carbon Pools; Photosynthetic Discrimination; Scots Pine; Absolute Values; Sucrose Δ13C,1
1558,Schwann Cells; Artificial Nerve; Nerve Graft; Nerve Injury; Growth Factor,1
1559,Infant Health; Predicted Risk; Health Outcomes; Greatest Risk; Health Effects,1
1560,Sleep Inertia; Anchoring Effect; Cognitive Effort; Anchoring Tasks; Control Group,1
1561,Confidence Interval; Transarterial Chemoembolization; Chemoembolization Plus; Plus Lenvatinib; Hazard Ratio,1
1562,Image Reconstruction; Learning-Based Image; Uncertainty Information; Deep Unrolling; Proposed Framework,0
1563,A; B,0
1564,Neutron Radiation; Investigative Study; Cell Death; Cell Migration,1
1565,Industrial Ecology; Environmental Implications,0
1566,Similarity Computation; Semantic Similarity; Context-Based Similarity; Similarity Metrics; Knowledge Resources,0
1567,Frontal View; Gait Recognition; View Gait; Proposed Method; Recognition Rates,0
1568,Gold Species,1
1569,P-Type Atpase; Inhibited Kdpfabc; Off-Cycle State; Kdpbs162 Phosphorylation,1
1570,Social Incentives; Cooperative Effort; Encourage Greater,1
1571,Object Detection; Arbitrary-Oriented Object; Remote Sensing; Sensing Object; Polar Radius,0
1572,Computation Efficiency; Sparse Model,1
1573,White Light; Light Emitting; Cef3 Nanophosphors,1
1574,Soft Sensor; Quantum Statistic; Statistic Based; Quantum States; Semi-Supervised Learning,0
1575,Corporate Social; Social Responsibility,0
1576,Antiretroviral Therapy; Cohort Study; Tuberculosis Diagnoses,0
1577,Patch-Level Labels; Image-Level Label; Patch-Wise Classification,1
1578,Parity Check; Check Codes; Optical Communication; Communication Systems,0
1579,Global Pixel; Microscopy Images; Pixel Transformer; Proposed Global; Transformer Layer,1
1580,Drug Resistance; Cell Lines; Melanoma Cell; Receptor Tyrosine; Vemurafenib Resistance,1
1581,Structured Models; Nonlinear Kernels; State-Of-The-Art Approaches; Image Segmentation,0
1582,Health Management,0
1583,Higher Mortality; Mortality Risk; Baseline Viral; Prospective Cohort; Cohort Study,0
1584,Cooperation Process; Collaboration Process,0
1585,Deep Learning; Emotion Recognition; Learning Models; Multiple Factors; Models Perform,0
1586,Domain Generalization; Image Segmentation; Lesion Segmentation; Retinal Vessel; Novel Domains,1
1587,Capacitor Arrays; Nonlinearity Model; Placement Method,0
1588,Memory Requirements; Image Coding; Wavelet-Based Image; Block Tree; Tree Coding,0
1589,Facial Emotion; Emotion Detection; Machine Learning; Real Time,0
1590,Motion Model; Motion Matrix; Motion Analysis,1
1591,Ampa Receptors; Vesicular Glutamate; Bergmann Glia; Ca2+-Permeable Ampa; Glutamate Release,1
1592,Interactive Artworks; Interactive Artwork,0
1593,Video Deblurring; Occlusion-Aware Network; State-Of-The-Art Methods; Temporal Information,0
1594,Thin Films; Ferroelectric Materials,0
1595,Regulatory Pathways; Carbon Capture; Multi-Omics Approaches,1
1596,Baja California; Santa Teresa,0
1597,Event Prediction; Scalable Joint; Predicting Events; Joint Models; State-Of-The-Art Joint,0
1598,Case Study,0
1599,Independent Lines,0
1600,Contractile Force; Cellular Contractile; Myosin Ii-Dependent; Gene Therapy; Mbs85 Expression,1
1601,Algebraic Reconstruction; Turbulent Flames,1
1602,Covid-19 Vaccines; Vaccinating Children; Adverse Events,1
1603,Water Management; Water Access; Rural Areas; Sustainable Development; Collective Organization,1
1604,Soil Type; Plant Species,1
1605,Neighbourhood Structures; Neighbourhood Structure; Critical Block; Critical Operations; State-Of-The-Art Neighbourhood,0
1606,Mixed Populations; Staphylococcus Aureus; Pseudomonas Aeruginosa; Recent Studies; Clinical Outcomes,1
1607,Distributed Amplifier; Distributed Amplifiers; Reported Bandwidth,0
1608,Txnip/Nlrp3 Signaling; Signaling Pathway; Ulcerative Colitis; Cell Apoptosis; Inflammatory Factor,1
1609,State-Of-The-Art Superpixel; Superpixel Algorithm; Segmentation Performance,0
1610,High Speed; High Divide-By-Value,1
1611,Power Transfer; Design Framework; Wpdt Systems; Transfer Efficiency; Inductive Antennas,0
1612,A; B,0
1613,Automate Handsearching; Systematic Reviews; Citation Searching; Review Topic; Article Metadata,0
1614,Wastewater Treatment; Primary Settling; Inner Physical; Removal Efficiency; Settling Tanks,0
1615,Catalytic Ozonation; Oxygen Vacancies; Acid Sites; Toluene Conversion; Α-Mno2/Zsm-5 Catalyst,1
1616,Fluoroscopy Images; Endpoint Localization; Multi-Guidewire Endpoint; Real-Time Multi-Guidewire; Retinal Microsurgery,1
1617,Quantum Dots; Visible Light,1
1618,Traffic Sign; Sign Recognition; Deep Perceptual; Computational Costs; Representation Learning,0
1619,Maternal-Fetal Signalling; Maternal-Fetal Communication; Signalling Molecules; Fetal Membranes; Related Egg-Laying,1
1620,Input Modalities; Statistically Significant; Modality-Invariant Latent; Best Method; Significant Improvement,1
1621,Thread Assignment; Network Applications; Multicore/Multithreaded Processors; Multithreaded Network; System Performance,0
1622,Cooking Competence; Perceived Cooking; Cooking Intervention; Around Children; Certain Skills,1
1623,Objective Function; Wave Energy,0
1624,Multiple Copies; Noise Statistics; Denoising Algorithms; Nonlinear Filter,0
1625,Robot-World-Hand-Eye Calibration; State-Of-The-Art Methods; Simulated Datasets,0
1626,Tumor Microenvironment; Pancreatic Cancer,1
1627,Wholesale Market; Demand Flexibility; Tri-Level Optimisation; Optimisation Model; Pricing Strategies,0
1628,Irish Soil; Soil Inorganic-N; Danish Soil; Dairy Processing; Inorganic-N Contents,1
1629,Hydrogen Peroxide; Molecular Hydrogen; Lateral Root; Cell Cycle; Transgenic Arabidopsis,1
1630,Sparse Shape; Shape Composition; Lung Segmentation; Pathological Lung; Eigenspace Sparse,1
1631,Product Configuration; Future Research,0
1632,Lower Bound; Strong Simulator; Simulator Would; Would Improve; Quantum Circuits,0
1633,Image Retrieval; Proposed Embedding; Large Scale; Embedding Methods; Function Approximation,0
1634,Image Deraining; Rain Removal; Solve Rain; Boosting Idea,0
1635,Feature Descriptor; Binary Feature; Low-Complexity Binary; Feature Descriptors; Video Analytics,0
1636,Nanocellulose Paper; Paper Microsupercapacitors; Synthetic Chemicals; Transparent Nanocellulose,1
1637,Image Reconstruction; Reconstruction Based; Circular Synthetic; Synthetic Aperture; Aperture Radar,0
1638,Flow Boiling,1
1639,Drusen Segmentation; Multi-Scale Transformer; Multi-Semantic Global; Novel Multi-Scale; Segmentation Accuracy,1
1640,Sustainability Science; Sensory Sustainability,0
1641,Poplar Wood; Nerve Terminals; Particulate Matter; Communication System; Gut-Brain Communication,1
1642,A; B,0
1643,Gene Expression; Japanese Flounder; Paralichthys Olivaceus; Transcription Factor; Analyses Revealed,1
1644,Energy Harvester; Natural Frequency; Energy Harvesting; Automatic Resonance; Output Voltage,0
1645,Disassembly Tasks; Reinforcement Learning; Contact-Rich Disassembly; Extraction Skill; Learning Algorithms,0
1646,Trajectory Prediction; State-Of-The-Art Models; Pedestrian Trajectory; Junction Scene,0
1647,Primary Teachers; Pre-Service Primary; Australian Pre-Service; Regarding Stuttering,1
1648,Epistatic Interactions; Disease Models; Genome-Wide Association; Association Studies,1
1649,Novel Mutations; Gonadal Development; Nr5A1 Gene; Nr5A1 Protein; Gonadal Dysgenesis,1
1650,A; B,0
1651,Right Middle; Left Atrium; Segmented Using; Atrial Fibrillation,1
1652,Image Features; Corresponding Points; Image Sequences; Coaxial Camera; Pixel Intensities,0
1653,Stochastic Inference; Inference Algorithms; Sample Space; Cooperative Positioning,0
1654,Fuel Cell; Cell Technology; Fuel Cells,0
1655,Aryl Hydrocarbon; Hypoxia-Driven Inflammation; Hydrocarbon Receptor; Cystic Fibrosis,1
1656,Human Health; Medieval Churches; Particulate Matter,1
1657,Pickering Emulsion; Carrageenan Film; Cationic Nanocellulose; Active Packaging,1
1658,Covid-19 Diagnosis; Neural Network; Patient Triage,1
1659,Smart Home; Home System; Home Indoor; Indoor Design; Wireless Communication,0
1660,Marker Detection; Discriminative Correlation; Correlation Filters; Fiducial Markers,0
1661,Minimum Spanning; Spanning Trees; Tensor Field,1
1662,Intersegmental Plane; Indocyanine Green; Identification Methods; Identification Rates; Green Injection,1
1663,Image Compression; Average Code; Compression Procedure; Lossless Image; Huffman Coding,0
1664,High-Power Converter; Auxiliary Power; Converter Submodules; Power Supply,0
1665,Urinary Pathogens; Matrix-Assisted Laser; Gram-Negative Bacteria; Rapidly Identify; Extraction Protocol,1
1666,Whole Slide; Multi-Instance Multi-Label; Diagnostic Categories; Learning Scenarios; Multi-Label Learning,1
1667,Methane Production; Oxidative Stress; Anaerobic Digestion; Waste Activated; Activated Sludge,1
1668,Lossless Compression; Medical Image; Image Data; Scalable Lossless; Medical Images,1
1669,Collision-Free Space; Space Detection; Training Data; Homography Matrix; Different Views,0
1670,Northern Sultanate; Rock Varnish; Weathering Processes,0
1671,Vlsi Architectures; Portable Devices; Detection Accuracy; Non-Invasive Fecg; Cmos Architectures,1
1672,Seasonal Abundance; Relative Humidity; Annual Abundance; Culicoides Sonorensis,1
1673,Crowd Counting,0
1674,Class Sparsity; Sparsity Signature; Learning Architectures; Deep Learning; Proposed Approaches,0
1675,Nodule Morphology; Pulmonary Nodules; Computed Tomography,1
1676,Holographic Displays; Display Systems; Liquid Crystal,0
1677,Raft Polymerization; Switchable Raft; Photoresponsive Habi,1
1678,Zero Frequency; Telephonic Speech; Frequency Filtering; Filtering Technique; Alarm Rate,0
1679,Valsa Canker; Receptor-Like Proteins,1
1680,Chronic Nausea; Slow Wave; Gastric Slow; Pediatric Chronic; Clinical Marker,1
1681,Superpixel Algorithms; Superpixel Segmentation,0
1682,Essential Tremor; Tremor Patients; Genetic Variations; Dietary Habits,1
1683,Manufacturing Paradigms,0
1684,Dispositional Forgivingness; Individual Well-Being; Character Strengths/Virtues; Social Well-Being; Physical Health,1
1685,Pre-Clinical Drug,1
1686,Phase Transition,1
1687,School Children; Proactive Therapy; Atopic Dermatitis; Risk Factor; Therapy Using,1
1688,Rock Paintings,0
1689,A; B,0
1690,Cone Beam; Beam Computed; Computed Tomography; X-Ray Projections; Proposed Method,1
1691,Climate Change; Range Shifts; Southern Group; Intraspecific Variation; Species Range,1
1692,General-Purpose Audio; Audio Representations; Audio Representation; Representation Learning,0
1693,Human Identification; Learnable Connected; Identification Using; Using Dental; Dental Images,1
1694,Fraud Detection; Outlier Detection; Machine Learning; Detection Systems; Mobile Payment,0
1695,Cell Adhesion; Leukocyte Integrin; Heat Shock; Shock Protein; Cytoplasmic Domain,1
1696,Regarding Covid-19; Concern Regarding; Covid-19 Transmission; Covid-19 Concern,1
1697,Artesunic Acid,1
1698,Mobile Phones,0
1699,Random Testing; Test Input; Test Executions; Input Domain; Adaptive Random,0
1700,Cell Line; Cell Cycle; Cycle Arrest; Ln-229 Cells,1
1701,Promoter Activity; Regulatory Cis-Elements; Calbindin-D28K Expression; Calbindin-D28K Promoter; Serum Deprivation,1
1702,Ni-Based Catalysts; Pollutant Degradation; Reactive Oxygen; Oxygen Species; Heterogeneous Catalytic,1
1703,Group Delay; All-Pass Elements; State-Of-The-Art Methods,0
1704,Canine Periodontitis; Matrix Metalloproteinases,1
1705,Sensor Data; Power Line; Valuable Sensor; Adaptive Algorithm; Line Interference,0
1706,Drinking Water; Water Treatment; Uv-Based Advanced; Oxidative Treatment; Advanced Oxidation,0
1707,Epileptic Encephalopathy; Randomized Placebo-Controlled; Electroencephalography Improvement; Placebo-Controlled Crossover; Neuropsychological Evaluation,1
1708,Memory Hierarchy; Full-System Simulation,0
1709,Martial Arts; Acceleration Sensors; Human Martial; Energy Consumption; Body Mass,0
1710,Circuit Evaluation; Garbled Circuit; Garbled Circuits; Energy Consumption,0
1711,Renewable Energy; Fuel Cells; Future Trends; Increasing Role; Electric Power,0
1712,Laser Micromachining; Bone Marrow; Physical Access; Optical Resolution; Blood Cells,1
1713,Heart Transplantation; Heart Failure,1
1714,A; B,0
1715,Convolutional Neural; Neural Networks; Convolutional Layers; Spatio-Temporal Prediction; Localized Convolutional,0
1716,Biopotential Acquisition; Distributed Multi-Channel,0
1717,Optimized Architecture,0
1718,Nematic Phase; Bulk Fese,1
1719,Demand Response; Transactive Energy; Response Programs; Distributed Resources,0
1720,Mobula Mobular; Mitochondrial Genome; Giant Devil,1
1721,Impulsive Noise; Reconstruction Quality; Iterative Method,0
1722,Energy Landscapes; Samples Low-Energy,1
1723,Value Functions; Model Bias; Reinforcement Learning,0
1724,Spatially Separable; Attention Mechanism; Massive Mimo; Separable Attention; Computationally Complex,0
1725,Sift Matching; Local Spatial; Delaunay Triangulation; Blob Matching; Matching Strategy,0
1726,Reverse Diffusion,1
1727,A; B,1
1728,Sentence Embedding; Bert-Based Word; Word Models; Word Representation; Dissecting Bert-Based,0
1729,Patients Underwent; Symptomatic Gallbladder; Laparoscopic Cholecystectomy; Antegrade Biliary; Biliary Stenting,1
1730,Rift Valley; Source Chemical; Within Sources; Cultural Heritage; Kenya Rift,0
1731,Hyperspectral Image; Semi-Supervised Unmixing; Spectral-Spatial Factorization; Abundance Matrix,0
1732,Unifocal Motion; Tracking Surveillance; Surveillance System; Multi-Object Tracking; Motion Tracking,0
1733,Proposed Scheme; Scalar Product,0
1734,Amino Acid,1
1735,Proposed Method; Deep Learning; Adversarial Network; State-Of-The-Art Methods; Existing State-Of-The-Art,0
1736,Power Design; Proposed Architecture; Video Applications,0
1737,Algebraic Reconstruction; Reconstruction Techniques; Iterative Step,0
1738,Performance Parameters; Reference Standard; Spatially Varying; Varying Performance; Standard Segmentation,1
1739,Contact Resistance; Bipolar Plates; Situ Tests; Membrane Fuel; Fuel Cells,1
1740,Neuron Death; Undergo Apoptosis; Astrocyte Death; Astrocytes Undergo; Various Neurological,1
1741,Anthropic Influence; Without Anthropic; Amazonian Dark; Dark Earths,1
1742,True Orthophoto; Unmanned Aerial; Aerial Vehicle; Proposed Method; Edge Points,0
1743,Medical Students; Western European; Polish Medical; Covid-19 Pandemia,1
1744,Respiratory Motion; Motion Estimation; Prior-Free Respiratory; Coronary Arteries; Cardiac Motion,1
1745,Light Medium; Comprehensive Evaluation; Artificial Light,0
1746,Application Areas,0
1747,Neuronal Differentiation; Neuronal Lineage; Risk Factor,1
1748,Cerclage Wire; Mandibular Diastemal; Postoperative Management; Diastemal Fracture; Locking Compression,1
1749,Variant Reclassification; Could Lead,1
1750,Functional Equivalence; Non-Hispanic Black; Non-Hispanic White; Impulsivity Scale; Scale Among,1
1751,Deep Learning; Learning Models; Image Classification; Land Cover; Transfer Learning,0
1752,Focused Ultrasound; Mr-Guided Navigation,1
1753,Attitude Toward; Side Effects; Toward Vaccination; Vaccination Intention; Vaccine Acceptance,1
1754,Mixed-Type Data; Unsupervised Feature; Feature Learning,0
1755,Complex Posttraumatic; Stress Disorder; Posttraumatic Stress,1
1756,Emotional Creativity,0
1757,Vision Sensor; Energy Harvesting; Cmos Vision; Motion Direction; Direction Detection,0
1758,Sentiment Analysis; Expressive Speech,0
1759,Privacy Preservation; Infrastructural Entities; Lightweight Authentication; Security Requirements; Authentication Scheme,0
1760,Precious Metal; Oxygen Reduction; Reduction Reaction; Visible Light,1
1761,Confidence Interval; Confidence Intervals,0
1762,Person Detection; Bounding Boxes; Action Recognition; Action-Specific Person; Action Classification,0
1763,Circular Short-Scan,0
1764,Generalized Log-Ratio; Boundary Detector; Segmentation Technique; Thigh Muscle; Muscle Segmentation,1
1765,Older Adults; User Experience; Older People; Interactive Wall; Effective Tool,1
1766,Remote Sensing; Fine Tuning; Convolutional Neural; Neural Networks,0
1767,Structure-Aware Long; Short-Term Memory; Long Short-Term; Landmark Detection; Cbct Volume,1
1768,Image Enhancement; Guide Image; Fraction-Power Transformation; Endoscopic Images; Adaptive Image,0
1769,External Scaffolding; Capsid Protein; Scaffolding Protein; Capsid Shell; Cryo-Em Structure,1
1770,Motion Estimation; Diamond Search; Fast Motion; Modified Diamond; Power Consumption,0
1771,Strain 13At; Type Strains; Reference Type; Genus Lysobacter; Identity Values,1
1772,Confusing Samples; Pseudo-Labeling Framework; Semi-Supervised Learning; Pseudo-Labeling Methods,0
1773,Anomaly Detection; Density Estimation; Detection Methods; Saliency Detection; Detection Method,0
1774,Machine Learning; Proximity Detection; Ranging Algorithm; Algorithm Achieves,0
1775,Organic Farming,1
1776,Mode Network; Cortical Regions,1
1777,Structural Analysis,1
1778,Viral Load; Detectable Viral; Viral Control; Cohort Study; Past-Year Cannabis,1
1779,Aquatic Environments; Antibiotic Resistance; Bacterial Resistance; Acid Tagging; Water Samples,1
1780,Life Cycle; Selling Price; Environmental Impact; Cycle Assessment; Break-Even Selling,1
1781,Pulse Pairs; Proposed Method; Adaptive Multi-Rate; Speech Samples,0
1782,Production Ramp-Up; Ramp-Up Phase,0
1783,Spinal Cord; Cord Injury; Cell Transplantation; Marrow Mesenchymal; Bone Marrow,1
1784,Mayo Clinic; Culture Media; Donor Tumor; Patient-Derived Organoid; Clinical Response,1
1785,Design Space; Magnetic Actuator; Space Exploration; Automatic Design,0
1786,Supervised Learning; Weakly Supervised; Retinal Lesions; Bright Lesions; Pixel Level,1
1787,Video Super-Resolution; Generative Adversarial; Perceptual Losses; Vsrresfeatgan Model,0
1788,Elliptical Slot; Slot Antenna; Tapered Microstrip; Microstrip Line; U-Shaped Tuning,0
1789,Myelomatous Pleural; Pleural Effusion; Extramedullary Disease; Multiple Myeloma; Effusion Patients,1
1790,Partially Reduced; Phenotypic Polarization; Reduced Mil-100,1
1791,Sequencing Analysis; Osteo-Immunology Microenvironment,1
1792,Genetic Studies; Causal Inference; Microvascular Complications; Macrovascular Complications,1
1793,Rotational Symmetry; Dense Steerable; Filter Cnns; Steerable Filter; Histology Images,1
1794,Intensity Distribution; Multiple Sclerosis; White Matter; Signal Intensity; Lesion Detection,1
1795,Biomedical Research; Population Differences,1
1796,Mitochondrial Fusion; Germline-Specific Regulator; Zebrafish Pld6; Novel Germline-Specific; Progenitor Cells,1
1797,Object Detection; Neural Networks; Detection Frameworks; Contextual Information,0
1798,Natural Resource; Community Area; Water Samples; Polymer Types; Microplastic Contamination,1
1799,Recursive Systems; Final Algorithm,0
1800,Strain Cant; Methanobacterium Alkalithermotolerans; Rrna Gene; Gene Sequence,1
1801,Super Resolution; Guidance Super; Transformer Network; State-Of-The-Art Super; Resolution Approaches,0
1802,A; B,1
1803,Behavioural Problems; Conduct Problems; Peer Problems; Risk Adjustment; Delay Aversion,1
1804,Image Recovery; Nonlocal Regularizations; Nonlocal Low-Rank,0
1805,Query Representations; Patent Prior-Art; Prior-Art Search,0
1806,Anammox Bacteria; Loosdrechtia Aerotolerans; Oxygen Tolerance; Oxygen Concentrations; Selective Advantage,1
1807,Nervous System; Central Nervous; Microglial Polarization; Immune Cells; Phenotypic Changes,1
1808,Post-Traumatic Growth; Adult Patients; Total Ptgi; Cross-Sectional Study; Ptgi Score,1
1809,Multi-Stencil Streamline; Fast Marching; Streamline Fast; Nonviable Tissue,1
1810,Multi-Output Prediction; Structured Output; Output Prediction,0
1811,Mental Health; One-Year Follow-Up; Social Support; Follow-Up Study,1
1812,Dynamic Mrfs; Primal-Dual Strategies,0
1813,Better Results; Convolutional Neural; Achieved Better; Predictive Value; Labeled Data,0
1814,Acquisition Tool; Sampling Rate; Tool System,1
1815,Signal Detection,0
1816,Transgender People; Aggression Proneness; Higher Levels; Transgender Individuals; Prior Contact,1
1817,Capital Budgeting; Swedish Corporations; Budgeting Methods,0
1818,Spinal Cord; Nervous System; Glial Scar; Cord Injury; Vim-/- Mice,1
1819,Transcription Factor; Esophageal Carcinoma; Multidrug Resistance,1
1820,Proposed Approach; Ultrawideband Angular; Angular Sensing; Frequency Bands; Hardware Complexity,0
1821,Point Cloud; Cloud Recognition; Arbitrary Rotations; Cloud Processing; Processing Models,0
1822,A; B,0
1823,Light Bullets,0
1824,Phosphorus Pollutants; Industry Effluent; Water Hyacinth; Eichhornia Crassipes; Experimental Optimization,1
1825,Junction Temperature; Thermal Resistance,0
1826,Future Footsteps; Proposed System,0
1827,Trading Rules; Asset-Specific Trading; Deep Reinforcement; Reinforcement Learning,0
1828,Wild-Type Saet; M35-4 Saet; Α-Amino Acid; Ester Acyl; Acyl Transferase,1
1829,Reserve Pool; Built-In Reserve; Move Outward,1
1830,Light-Harvesting Complex; Complex Stress-Related; Heterologous Systems; Non-Photochemical Quenching,1
1831,Connectional Brain; Brain Multigraphs; Brain Regions; Recurrent Multigraph,1
1832,Morphogen Gradients; Patterning Principles,1
1833,Contextual Hierarchical; Semantic Segmentation; Contextual Information; Input Image; Hierarchical Model,0
1834,Biomolecular Condensates; Enhancer Clusters; Tgfβ Pathway,1
1835,Electrochemical Platform; Dnazyme-Based Electrochemical; Zn2+ Ions; Biological Process,1
1836,Color Interpolation,0
1837,Climate Change; Science Methods; Social Science; Public Engagement; Landscape Installation,0
1838,Hiapp Protofibrils; Human Islet; Amyloid Polypeptide; Islet Amyloid; Monomeric Hiapp,1
1839,Placemaking Project,0
1840,Image Despeckling; Despeckling Using,0
1841,Industrial Electronics,0
1842,Propionic Acid; Food Preservative; Oxidative Stress; Cellular Immune; Immune Response,1
1843,Dense Connections,1
1844,Input Images,0
1845,Herbaceous Plants; Phellinus Noxius; Brrd-Infested Sites; Noxius Could,1
1846,Traumatic Brain; Brain Injury; Mice Receiving; Antibiotics Prior; Antibiotic Exposure,1
1847,Selenium Deficiency; Tracheal Tissue; Nf-Κb/Nlrp3/Caspase-1 Pathway; Tissue Pyroptosis; Whether Selenium,1
1848,Nitronyl Nitroxide; Gold Derivatives; Cross-Coupling Reactions; Nitronyl Nitroxides,1
1849,Executive Functions; Academic Performance; Martial Arts; Team Sports; Sedentary Children,0
1850,Classroom Teaching,0
1851,Goods Consumption; Scoping Review,1
1852,Catalytic Activity; Catalytically Active,1
1853,Environmental Water; Dispersed Particulates; On-Site Environmental; Water Analysis,0
1854,Stain Normalization; Class-Agnostic Weighted; Proposed Method; Weighted Normalization,0
1855,A; B,1
1856,Ocean Management; Cultural Connections; Local Communities; Ocean Stewardship; Local Knowledge,0
1857,Risk Assessment; Radiological Risk; Disposal Facility; Biosphere Dose; Potential Radiological,0
1858,Digital Twins; Computer Vision; Urban Digital,0
1859,A; B,0
1860,Cultural Heritage; Digital Surface; Heritage Preservation; Hyperheritage Approach; Surface Hyperheritage,0
1861,Cotton Plants; Fitness Cost; Iso-Rr Strain; Frugiperda Resistant; Population Increase,1
1862,Technology Transfer; Transfer Strength,1
1863,Image Denoising; Dilated Residual; Encode-Decode Networks; Residual Encode-Decode; Obtained Using,0
1864,Electrical Discharge; Discharge Machining; Wire Electrical,0
1865,Oxygen Metabolic; Metabolic Consumption; Spatial Regulation; Mouse Brain; Regulation Control,1
1866,Face Images; Sets Consisting; Trait Judgements; Judgements Across; Implicit Person,1
1867,Acute Toxicity; Laboratory Strain; Chloride Concentration; Sodium Sulfate; Genetically Distinct,1
1868,Agglomerative Clustering; Proposed Algorithm; Broadcast Addressing; Previous State-Of-The-Art; Control Pins,0
1869,Disaster Management; Disastrous Events,0
1870,A; B,1
1871,Landscape Paintings; Iron Mountains; Terrain Analysis,0
1872,Heteroatoms Like; Like Sulfur; Organic Compounds; Contain Heteroatoms,1
1873,Manufacturing Operations; Operations Scheduling; Sustainable Manufacturing,0
1874,Projected Gaussian; Gaussian Scale; Scale Mixtures,0
1875,Deep Learning; State-Of-The-Art Algorithms; Learning Models,0
1876,Non-Additive Extensions; Proposed Distortion; Audio Samples,0
1877,Humidity Sensing; Sensing Device; High-Performance Humidity,1
1878,Compression Technique; State-Of-The-Art Techniques,0
1879,Weathering Rate; Water System; Watershed Weathering; Silicate Weathering; Accelerated Weathering,1
1880,Interval Interpretation; Confidence Interval; Statistical Practices; Open Practices,1
1881,Three-Dimensional Direction-Finding; Direction-Finding Applications; Vector Antenna,0
1882,Rubella Vaccination; Children Aged; Central Vietnam; Initial Campaign; 15-35 Year,1
1883,Vertical Scaling; Leakage Current,0
1884,A; B,0
1885,Residual Learning; Covid-19 Screening; Prior-Attention Residual; Proposed Method; Parl Blocks,1
1886,Packet Classification; Packet Header; Header Fields; Next-Generation Packet; 12-Tuple Rules,0
1887,Spectral Response; Concentrator Multijunction; Multijunction Solar; Solar Cells,0
1888,Genus Codium; Pharmacological Properties,1
1889,Foreground Probabilistic; Pixel-Level Foreground,0
1890,Mis-C Patients; Inflammatory Syndrome; Longitudinal Strain; Subacute Myocardial; Risk Factors,1
1891,Visual Tracking; Stochastic Fractal; Fractal Search,0
1892,Mammoth Bone; Eastern Europe; Circular Dwellings; Bone Circular,0
1893,Central Saharan; Saharan Rock,0
1894,Iris Segmentation; Fewer Logic; Proposed Algorithm; Existing State-Of-The-Art; Real-Time Iris,0
1895,Multi-Target Tracking; Clutter Rate; Time-Lapse Cell; Cell Microscopy; Microscopy Sequences,0
1896,Gene Editing; Hematopoietic Stem; Progenitor Cells; Single Base; Crispr Gene,1
1897,Locality Adaptive; Auto-Context-Based Locality; Whole Image; Multi-Modality Fusion; Adaptive Multi-Modality,1
1898,Gaseous Pollutants; Particulate Matter; Concentration Levels,0
1899,Energy Trading; Incentivize Prosumers; State-Of-The-Art Mechanisms; Efficient Pricing; Proposed Algorithm,0
1900,Access Modes; On-Chip Memory; Motion Estimation; Cost-Efficient Architecture; Memory Accesses,0
1901,Cooling Holes; Machining Processes; Turbine Blades,0
1902,Distributed Energy; Energy Resources; Power Systems,0
1903,Fluorescence Emission; Dynamic Fluorescence; Dynamic Displays,1
1904,Dilated Convolutional; Seed Regions; Pixels Affinity; Convolutional Pixels; Semantic Segmentation,0
1905,Severe Sepsis; Lung Tissue; Sepsis Model; Model Rats; Thereby Reducing,1
1906,Object Detection; Transformer Module; Fine-Grained Object; Semi-Supervised Fine-Grained; Detection Framework,1
1907,Word Order; Lexicon Leads,1
