uuid,Keywords,label
309,Radioprotection; environment; regulation; international; France,0
310,Evolving neurofuzzy system; extreme learning machine; fuzzy neural network; metacognitive learning; sequential learning,0
311,transformers; sEMG; gesture recognition; deep learning; embedded systems,0
312,Face verification; Machine vision; Convolutional neural network; Loss function),0
313,Absent pulmonary valve; Anomalous origin of pulmonary artery; Tetralogy of Fallot; Unilateral absence of pulmonary artery.,1
314,Heterogeneous error structure; Meta-analysis; Moderator analysis; Multilevel modeling; Multiple dependent variables; Single-case experimental design.,1
315,Asian common toad; Duttaphrynus melanostictus; dynamic dichromatism‌; epinephrine; norepinephrine; vision model.,1
316,Channel-optimized quantization; iterative decoding; source-channel coding,0
317,Coils; Implants; Electrodes; Resonant frequency; Wireless communication; Capacitors; Optimization; Free-floating implant; miniaturization; microelectrode design; neural stimulation; wireless power transfer,1
318,Manganese; Terminology; Euclidean distance; Computational geometry; Art; Wireless fidelity; Wireless communication; Indoor sensor; access-point placement; coverage-area maximization; visibility graph; maximum-area clique; line-of-sight (LoS) coverage; computational geometry,0
319,Lower limb assistance; actuation; exoskeleton; wearable robots; mechanism design; elderly,0
320,domain ontology; web pages; Boolean operation; TF-IDF; recursive ART network,0
321,NOMA; Signal processing algorithms; Optimization; Array signal processing; Programming; Resource management; Multicast communication; Fractional quadratically constrained quadratic problem (Fractional QCQP); fast algorithm; secure beamforming; cognitive radios; nonorthogonal multiple access,0
322,Kernel methods; kernels for structured data; learning in structured domains; position aware kernels; tree kernels,0
323,urban environments; dose assessment; representative person,1
324,Cell membrane integrity; Cytochrome C; Exogenous delivery; Intracellular ROS; Nanoenzyme; Single-walled carbon nanotube.,1
325,Electromyography (EMG); gesture recognition; wearable device,0
326,pose estimation; landmark regression; space target; 1D landmark representation; deep learning,0
327,air pollution; PM2; 5; environmental justice; primary schools; academic proficiency; Salt Lake County; Utah,1
328,Load forecasting; Artificial neural network; COCO framework,0
329,Task analysis; Erbium; Robustness; Mirrors; Benchmark testing; Training; Natural languages,0
330,Chord recognition; music information retrieval; music signal processing; music signal representation,0
331,Alzheimer’s disease; SYK; amyloid beta; disease-associated microglia; experimental autoimmune encephalomyelitis; microglia; multiple sclerosis; neurodegenerative disease; neuroimmunology; phagocytosis.,1
332,Robust automatic speech recognition (ASR); speech enhancement; mel-frequency cepstral coefficient (MFCC); minimum mean-square error (MMSE) estimation,0
333,hypoxic-ischemic encephalopathy; newborns; selective head cooling; therapeutic hypothermia; whole-body cooling.,1
334,Aryl hydrocarbon receptor; CYP1A1/ CYP1B1; Cancer stem cells; Chemoresistance; Gynecological cancers; Stemness markers.,1
335,Implied volatility; Black-Scholes model; Online learning; Large-scale data; Deep learning,0
336,Kluyveromyces lactis; genetically modified microorganism; lactase; β‐Galactosidase; β‐d‐galactoside galactohydrolase; EC 3.2.1.23.,1
337,Noise reduction; phase estimation; signal reconstruction; speech enhancement,0
338,cell-cell interaction; flow cytometry; nanobody; yeast display.,1
339,Visual object tracking; Discriminative correlation filters; Accelerated optimisation; Alternating direction method of multipliers,0
340,Recommending relevant papers; co-citations; citation proximity analysis; in-text citation frequencies and patterns; citation analysis,0
341,Lithium ion battery; Aqueous processing; Fluorine-free binder; Electrode paste processing; Surfactants,0
342,Sensors; Voltage measurement; Sensitivity; HEMTs; Logic gates; Electric potential; Optimization; Voltage readout; GaN HEMT; sensitivity; back barrier technique,0
343,Face recognition; Biologically-inspired,0
344,mandibular premolar region; odontogenic epithelium; peripheral odontogenic fibroma; teenager.,1
345,antibiotic duration; complicated intra-abdominal infection; recurrence.,1
346,Hardware accelerator; neural network hardware; binary-weight neural networks; Internet of Things; systolic arrays; application specific integrated circuits,0
347,Image deblurring; face image; exemplar-based; edge prediction; deep edge,0
348,Maintenance engineering; Standards; Genetics; Encoding; Search problems; Costs; Computational modeling; Software product lines; feature model configuration; search-based software engineering,0
349,Aneurysm; Aortic Thoracic; Case Report; Prostheses and Implants.,1
350,Safety; Sodium-glucose cotransporter 2 inhibitors; Type 2 diabetes.,1
351,ODD-based AD function design; path tracking; path planning; software architecture; interface design,0
352,Human pose estimation; Robust tracking; Evaluation; Martial arts; Dancing and sports,0
353,Skin lesion classification; multi-center clinics; deep neural network; data imbalance; loss function,0
354,Hand gesture recognition; Growing Neural Gas algorithm; Topological features; Adjacency matrix; Linear Discriminant Analysis (LDA); NTU Hand Digits dataset,0
355,Stereo; 3D/stereo scene analysis,0
356,conodonts; developmental bias; environment; evolution; geometric morphometrics; macroevolution.,1
357,American horseshoe crab; DNA microsatellites; Genetic diversity; Limulus polyphemus; Multilocus analysis; Population structure.,1
358,costs; international child health nutrition; low income countries; maternal public health; nutritional interventions; programme evaluation.,1
359,Hace1; Keap1; Myocardial ischemia/reperfusion injury; Nrf2; Oxidative stress.,1
360,Approximate computing; carry look-ahead adder (CLA); quality of service; reconfigurable,0
361,self-organizing maps; adaptive resonance theory; combinatorial; optimization,0
362,Diagnóstico en un solo paso; Diagnóstico integral; Hepatitis B; Hepatitis C; Hepatitis D; Integral diagnosis; One-step diagnosis; Point of care; Punto de atención.,1
363,Loaded-horn antennas; material-by-design; metamaterials; quasi-conformal transformation electromagnetics,0
364,Bethesda assay; Factor VIII inhibitors; Hemophilia; Recombinant factor VIII.,1
365,Dye-sensitized solar cells; Efficiency; Long-term stability; Photovoltaic technology; Nanotechnology,0
366,adherence; medication change; medication safety; medication use; pregnancy.,1
367,Feature extraction; Detectors; Computer architecture; Measurement; Image sensors; Image edge detection; Training; Deep learning; multisensor images; image matching; feature points detection,0
368,ARTMAP; category proliferation; classification; genetic algorithms (GAs); genetic operators; machine learning,0
369,Audio classification; Qur'anic maqamat; deep learning; CNN; LSTM; supervised learning,0
370,Intrusion error; Memory updating; Resource reallocation; Short-term memory; Visual working memory.,1
371,Action recognition; human-object interaction; video analysis,0
372,Palaeolithic; Magdalenian; Epimagdalenian; Rock art; Portable art; Mediterranean Iberia,0
373,Bio-impedance; cardiovascular; dynamic element matching; multi-mode; reconfigurable; respiratory; ECG; GSR,1
374,ESCC; cell communication; heterogeneity; single-cell RNA sequencing; transcriptomic signatures; tumor microenvironment.,1
375,python; time series analysis; annotation; graphical user interface; gait analysis,0
376,Image segmentation; Shape; Training; Biomedical imaging; Anatomical structure; X-ray imaging; Task analysis; Image segmentation; one-shot segmentation; graph convolutional network; human-in-the-loop,1
377,Robust optical flow estimation; Motion estimation; Edge-preserving; Weighted guided filtering; NLTV-L-1 model,0
378,Internet of Things (IoT); Blockchain; Security; Bitcoin; Consensus; Decentralized; Ledger,0
379,dental; dysglycemia; external validation; periodontitis; prediabetes; prediction modeling.,1
380,Vibrations; Bending; Art; Stators; Force; Resonant frequency; Micromotors; Hollowing art; linear motion; microactuator; piezoelectric driving,0
381,Antibiotic; Clinical trials; Diet; Prebiotic; Probiotic; Seizure.,1
382,AMPK/mTOR signalling; Larotrectinib; autophagy flux; colon cancer; epithelial-mesenchymal transition.,1
383,adhd; asd; bap; relationship; siblings.,1
384,intelligent robot; machine vision; visual-inertial pose estimation; real-time object detection and tracking; sensor fusion; robotics,0
385,Image denoising; noise parameter estimation; Poisson; variance stabilization,0
386,Backlight power saving; multiple frames; optimization problem; power-PSNR; BD-PSNR and the BD-Power,0
387,Ultrasonic imaging; Transducers; Biomedical imaging; Imaging; Medical diagnostic imaging; Integrated circuits; Piezoelectric materials; Analog-digital converter; beamforming; capacitive micromachined ultrasonic transducer (CMUT); low-noise amplifier; piezoelectric transducer; pulser; review; ultrasound integrated circuit (IC),1
388,Data fusion; digital pathology; dimensionality reduction; mass spectrometry; prostate cancer; proteomics,1
389,Additive wavelet; fuzzy logic; image fusion,0
390,object classification; multiple feature extraction; optimal feature selection; weighted score-level feature fusion; fruit classification,0
391,pattern recognition; object recognition; shipbuilding; neural network; Fourier descriptor,0
392,photovoltaic; PV irrigation systems; multipumping; variable frequency; water pumping,0
393,Ca(2+) signaling; G-protein-coupled receptors; TRP; TRPC C; mass spectrometry; neurons; patch clamp; protein biochemistry; proteomics; transient receptor potential channels.,1
394,Image interpolation; minimum mean square error (MMSE); nonlocal geometric similarity,0
395,BREAST; Breast Neoplasms; CARCINOMA; COLLAGEN.,1
396,Deep learning; Head; Magnetic heads; Morphology; Feature extraction; Training; Neural networks; Sperm abnormality; deep learning; transfer learning,0
397,Carbon emission intensity; Green finance; Spatial spillover effect.,1
398,Data streams; Closed itemsets; Frequent itemsets; Data mining; Knowledge discovery,0
399,Level shifter; Low voltage; Low power; Near-threshold; Dynamic voltage scaling (DVS),0
400,elastic optical network; fragmentation; light-tree; multicast; partitioning; traffic grooming,0
401,Surgical aortic valve replacement (SAVR); Transcatheter aortic valve implantation (TAVI); UK-TAVI trial.,1
402,Image coding; meshes; progressive lossy/lossless,0
403,Dynamic programming; Multi-panel image; Image segmentation; Image classification; Figure mining; Image retrieval system,0
404,gas diffusion electrodes; microfluidics; reaction mapping; wetting.,1
405,Channel estimation; Clustering algorithms; Computer architecture; Signal processing algorithms; Bayes methods; Antennas; Downlink; Decentralized architecture; frequency division duplex; variational Bayesian learning,0
